iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
1142+422,   4,  5.3, 2017.67, 2014.97, 2020.26, 176.3583246650, 0.042, +41.9397521645, 0.140
1142-027,   4,  0.7, 2019.83, 2019.32, 2020.06, 176.3077870251, 0.072,  -2.9941802162, 0.871
1142-225,  13, 22.9, 2014.37, 1997.50, 2020.37, 176.3418617891, 0.083, -22.8420397194, 0.101
1143+052,   6,  4.9, 2018.20, 2015.21, 2020.14, 176.6322556906, 0.015,  +4.9720245944, 0.062
1143+446,   5, 22.5, 2012.69, 1996.61, 2019.07, 176.4104941971, 0.151, +44.3394206000, 0.096
1143+590,   5, 24.1, 2011.33, 1994.61, 2018.72, 176.6121318149, 0.152, +58.8095176015, 0.080
1143-031,   4,  0.9, 2019.91, 2019.32, 2020.23, 176.6149565386, 0.121,  -3.3973533862, 0.067
1143-245,  53, 31.1, 2006.77, 1989.31, 2020.44, 176.5337638360, 0.060, -24.7924712815, 0.080
1143-287,  21, 21.7, 2007.98, 1997.66, 2019.32, 176.6091190692, 0.122, -28.9884735962, 0.158
1143-332,  47, 12.8, 2016.80, 2007.58, 2020.35, 176.6185490322, 0.082, -33.4785089873, 0.164
1143-696,  47, 15.7, 2013.14, 2003.64, 2019.35, 176.4734340364, 0.137, -69.9004993479, 0.050
1144+352,   7, 23.7, 2006.57, 1996.44, 2020.14, 176.8422044282, 2.844, +35.0187592970, 1.853
1144+402, 810, 39.0, 2012.12, 1982.46, 2021.42, 176.7429080395, 0.007, +39.9761956772, 0.005
1144+542,   5, 24.9, 2013.01, 1994.61, 2019.51, 176.6841848645, 0.033, +53.9453007105, 0.100
1144-043,   4,  2.6, 2019.08, 2017.61, 2020.23, 176.7702668615, 0.102,  -4.5950586510, 0.248
1144-379,1924, 32.1, 2010.53, 1989.43, 2021.48, 176.7557113111, 0.009, -38.2030620989, 0.008
1145+268, 189, 25.1, 2014.89, 1996.37, 2021.48, 176.9990162725, 0.017, +26.5950923181, 0.020
1145+321,   3,  1.8, 2019.23, 2018.42, 2020.20, 177.0786667729, 0.146, +31.9027824560, 0.155
1145-005,   6, 14.6, 2015.96, 2005.52, 2020.14, 177.0299665146, 0.059,  -0.7793537665, 0.157
1145-071, 255, 33.2, 2006.78, 1988.04, 2021.21, 176.9648084659, 0.014,  -7.4114281193, 0.018
1145-676,  11,  4.6, 2017.86, 2015.36, 2019.93, 176.8891648547, 0.364, -67.8949360524, 0.087
1146+189,   4, 22.3, 2006.40, 1996.01, 2018.35, 177.1574031300, 0.124, +18.6691578508, 0.173
1146+286,   5, 13.8, 2014.95, 2005.52, 2019.30, 177.2871063489, 0.064, +28.4096927726, 0.045
1146+362,   5, 13.2, 2015.59, 2007.03, 2020.20, 177.3915652229, 0.116, +35.9855820287, 0.113
1146+531,   5,  8.0, 2016.38, 2011.49, 2019.51, 177.2357046573, 0.126, +52.9070340104, 0.080
1146-037,   4,  4.9, 2017.56, 2014.60, 2019.51, 177.2328535288, 0.103,  -4.0693231175, 0.098
1147+067,   5, 14.6, 2015.28, 2005.55, 2020.14, 177.6363712284, 0.082,  +6.5081720077, 0.264
1147+245,  71, 29.0, 2012.09, 1992.27, 2021.29, 177.5800507883, 0.022, +24.2982875734, 0.017
1147+438,   5, 22.6, 2013.19, 1996.44, 2019.07, 177.5691783858, 0.102, +43.5349739878, 0.062
1147+659,   4,  3.5, 2017.77, 2015.92, 2019.41, 177.6439169801, 0.366, +65.6578536517, 0.156
1147-063,   6, 14.1, 2014.60, 2005.36, 2019.51, 177.5999445887, 0.054,  -6.6740475124, 0.112
1147-192,   5, 11.2, 2016.20, 2008.26, 2019.41, 177.6313629391, 0.083, -19.5137635089, 0.124
1148+387,   4,  2.7, 2018.81, 2017.54, 2020.20, 177.8723388280, 0.748, +38.4312149450, 0.429
1148-001,  31, 31.8, 2004.10, 1988.34, 2020.14, 177.6827949154, 0.108,  -0.3983903272, 0.128
1148-171,   5, 21.9, 2013.46, 1997.50, 2019.41, 177.7633485291, 0.166, -17.3999567403, 0.387
1148-671,  18, 28.9, 2008.29, 1990.42, 2019.35, 177.8059437734, 0.220, -67.4697483152, 0.112
1149+324,   4,  2.7, 2018.81, 2017.54, 2020.20, 178.1145345693, 0.116, +32.1664920398, 0.159
1149+499,   5, 16.7, 2014.38, 2002.37, 2019.07, 178.1369627595, 0.064, +49.6607688559, 0.078
1149-084, 523, 14.0, 2015.55, 2007.52, 2021.48, 178.0717063053, 0.008,  -8.6842538849, 0.019
1150+095,   5, 24.6, 2013.25, 1995.54, 2020.14, 178.3023004314, 0.142,  +9.2339663806, 0.256
1150+334,   5, 14.7, 2015.30, 2005.52, 2020.26, 178.2162924945, 0.111, +33.1218788745, 0.085
1150+365,   4,  2.7, 2018.80, 2017.54, 2020.26, 178.3612624560, 0.216, +36.2906360034, 0.329
1150+497,  55, 31.1, 2010.40, 1990.11, 2021.24, 178.3519443797, 0.041, +49.5191194698, 0.042
1150+812,  86, 29.9, 1998.29, 1987.49, 2017.41, 178.3020800256, 1.758, +80.9747651412, 0.209
1150-050,   5, 14.0, 2015.15, 2005.52, 2019.53, 178.2312148421, 0.037,  -5.3301483996, 0.261
1150-108,   4,  4.8, 2017.46, 2014.60, 2019.41, 178.3429738261, 0.094, -11.0868299632, 0.302
1150-834,   2,  1.1, 2018.55, 2017.97, 2019.12, 178.2217585271, 0.869, -83.7359559864, 0.014
1151+029,   3,  1.0, 2019.99, 2019.41, 2020.36, 178.5386902713, 0.069,  +2.6375392194, 0.461
1151+102,   5, 24.6, 2013.25, 1995.54, 2020.14, 178.4521974324, 0.022,  +9.9319133570, 0.085
1151+126,   3,  8.4, 2016.63, 2011.59, 2019.95, 178.5433638505, 0.084, +12.4193762009, 0.446
1151+408,   5, 22.6, 2013.24, 1996.44, 2019.07, 178.4777455917, 0.213, +40.6146164877, 0.105
1151+598,   5,  6.5, 2017.57, 2013.03, 2019.51, 178.5056925340, 0.140, +59.5817221233, 0.076
1151-032,   2,  0.8, 2019.76, 2019.38, 2020.14, 178.4622361721, 0.168,  -3.4925917286, 0.372
1151-324,   5, 17.2, 2014.36, 2002.09, 2019.30, 178.5256932983, 0.132, -32.7119392046, 0.239
1151-348,   7, 17.2, 2013.17, 2002.09, 2019.30, 178.5907794960, 0.734, -35.0914056488, 2.530
1152+462,   5, 22.5, 2013.30, 1996.61, 2019.08, 178.7958708916, 0.184, +45.9276747392, 0.519
1152-295,   5,  4.0, 2017.66, 2015.31, 2019.32, 178.8135921092, 0.124, -29.8317674179, 0.512
1152-308,   6, 17.2, 2012.36, 2002.09, 2019.30, 178.7631570248, 0.098, -31.1329800377, 0.149
1153+733,   3,  1.6, 2019.12, 2018.35, 2019.95, 179.1135793845, 0.445, +73.1139361549, 0.065
1153-100,   5, 13.9, 2015.09, 2005.55, 2019.44, 178.9397974210, 0.077, -10.2978461411, 0.394
1153-119,   4,  4.8, 2017.46, 2014.60, 2019.41, 178.9034141432, 0.145, -12.2765291740, 0.322
1154+069,   4, 13.2, 2015.16, 2007.03, 2020.20, 179.2527188300, 0.125,  +6.6868304492, 0.245
1154+815,   5,  2.4, 2018.51, 2017.44, 2019.85, 179.3031741144, 3.443, +81.3066607904, 0.401
1155+169,   5, 22.4, 2006.24, 1996.01, 2018.38, 179.3951511813, 0.084, +16.6499027621, 0.065
1155+186,   2,  0.9, 2019.92, 2019.48, 2020.36, 179.5845197511, 0.221, +18.3636821131, 0.343
1155+251,  19, 28.5, 2000.94, 1990.79, 2019.30, 179.6074481465, 0.073, +24.8383232662, 0.084
1155+486,   5, 22.5, 2013.30, 1996.61, 2019.08, 179.6115397387, 0.106, +48.4211748588, 0.052
1156+033,   2,  0.8, 2019.80, 2019.41, 2020.20, 179.7934264283, 0.264,  +3.0364019208, 0.718
1156+101,   4, 14.7, 2013.72, 2005.52, 2020.20, 179.7994450224, 0.043,  +9.9130522864, 0.099
1156+295,1722, 33.8, 2004.85, 1987.50, 2021.34, 179.8826413109, 0.006, +29.2455074489, 0.005
1156-094,  14, 27.9, 2006.97, 1991.67, 2019.53, 179.8029655526, 0.128,  -9.6811247653, 0.215
1156-214,   8, 11.3, 2016.77, 2008.26, 2019.57, 179.8393022276, 0.104, -21.7124758235, 0.186
1156-215,   4,  1.8, 2019.73, 2018.73, 2020.50, 179.7949388817, 0.305, -21.8346314345, 0.729
1156-221,   6, 21.9, 2010.81, 1997.50, 2019.38, 179.7969469742, 0.183, -22.4769168376, 0.297
1156-663,  37, 16.1, 2012.61, 2003.64, 2019.72, 179.8262725169, 0.195, -66.5942853439, 0.069
1157+014,   7,  3.7, 2017.81, 2016.53, 2020.26, 179.9367827375, 0.106,  +1.2019400996, 0.092
1157+026,   2,  0.8, 2019.80, 2019.41, 2020.20, 179.8968940290, 0.099,  +2.3362782972, 1.076
1157+532,   6, 14.0, 2013.83, 2005.52, 2019.53, 180.0474345284, 0.071, +53.0130215318, 0.104
1157-011,   5,  1.6, 2019.48, 2018.58, 2020.23, 179.9207122772, 0.280,  -1.4523368269, 0.413
1157-215,   4, 21.3, 2007.15, 1997.50, 2018.84, 179.9662754861, 0.060, -21.8149188771, 0.317
1158+007,   6, 14.7, 2015.27, 2005.55, 2020.26, 180.3468781925, 0.082,  +0.4745322210, 0.089
1158+043,   2,  0.8, 2019.84, 2019.41, 2020.26, 180.1896284049, 0.213,  +4.1103079950, 0.693
1159+148,   6, 14.4, 2013.77, 2005.52, 2019.95, 180.4344535792, 0.048, +14.5267916836, 0.103
1159+450,   4,  1.4, 2018.52, 2017.68, 2019.08, 180.5360940784, 0.222, +44.7395764104, 0.083
1200+028,   8,  3.5, 2018.18, 2016.75, 2020.26, 180.7303176002, 0.115,  +2.5907339798, 0.174
1200+045,   5, 12.4, 2015.44, 2007.07, 2019.44, 180.8413959162, 0.200,  +4.2386372027, 0.131
1200+068,   7, 24.7, 2013.53, 1995.54, 2020.20, 180.7542194348, 0.129,  +6.5782049403, 0.118
1200+115,   2,  0.4, 2019.70, 2019.48, 2019.91, 180.8040881784, 0.021, +11.3048166729, 0.168
1200+468,   6, 22.5, 2012.36, 1996.61, 2019.13, 180.8824909982, 0.160, +46.5487659404, 0.229
1200+483,   5, 16.7, 2014.46, 2002.37, 2019.08, 180.8743875828, 0.051, +48.0537850132, 0.044
1200+608,   5, 12.4, 2015.34, 2006.96, 2019.41, 180.7646131492, 0.070, +60.5219897094, 0.046
1200-051,   4,  5.1, 2017.54, 2014.44, 2019.53, 180.6426036949, 0.084,  -5.4673586665, 0.192
1201+454,   4,  0.8, 2018.77, 2018.33, 2019.13, 180.8974812550, 0.324, +45.1804346141, 0.200
1201-041,   3,  0.8, 2019.02, 2018.61, 2019.44, 181.0083358095, 0.105,  -4.3792118353, 1.033
1201-068,   5,  2.3, 2017.52, 2016.30, 2018.61, 181.0694362563, 0.075,  -7.1691681622, 0.106
1202+044,   1,  0.0, 2019.44, 2019.44, 2019.44, 181.2153113488, 0.000,  +4.1372494038, 0.000
1202+057,   1,  0.0, 2020.64, 2020.64, 2020.64, 181.3279394757, 0.000,  +5.4634811640, 0.000
1202+492,   5,  1.8, 2018.05, 2017.33, 2019.13, 181.1507478465, 0.477, +48.9483209864, 0.355
1202+527,   2,  0.8, 2019.13, 2018.73, 2019.53, 181.1533326342, 0.328, +52.4782688066, 0.140
1202-262,   4, 21.3, 2007.15, 1997.50, 2018.84, 181.3883845444, 0.169, -26.5679066057, 0.124
1203+011,   1,  0.0, 2019.44, 2019.44, 2019.44, 181.4520452912, 0.000,  +0.8955199963, 0.000
1203+109,   4,  1.7, 2019.36, 2018.38, 2020.06, 181.4836956874, 0.288, +10.7149654583, 0.273
1204+057,   6, 24.7, 2014.42, 1995.54, 2020.20, 181.7417776835, 0.066,  +5.4978461140, 0.115
1204+124,   6, 22.8, 2006.78, 1995.54, 2018.38, 181.8026022447, 0.031, +12.1960683217, 0.178
1204+281,   5, 22.9, 2013.13, 1996.37, 2019.32, 181.8662519558, 0.094, +27.9163470978, 0.067
1204+399,   7, 24.1, 2014.25, 1996.44, 2020.53, 181.6543890841, 0.108, +39.6843741895, 0.114
1204-267,   4, 13.9, 2014.59, 2005.52, 2019.38, 181.8681342337, 0.107, -27.0528015706, 0.170
1204-613,   2,  0.0, 2015.35, 2015.34, 2015.35, 181.7145689690, 2.987, -61.6490995417, 0.326
1205+011,   6, 14.0, 2015.81, 2005.55, 2019.51, 182.1402264701, 0.053,  +0.9060898288, 0.246
1205+545,   5, 24.9, 2013.02, 1994.61, 2019.53, 182.1145820793, 0.278, +54.2220883457, 0.079
1205-008,   7, 15.2, 2015.18, 2004.35, 2019.51, 181.9236567151, 0.038,  -1.1101917671, 0.105
1205-043,   3,  0.5, 2019.20, 2019.02, 2019.51, 182.0099248727, 0.073,  -4.5925065645, 0.464
1205-140,   4,  4.8, 2017.47, 2014.60, 2019.44, 182.0970652604, 0.026, -14.3617452199, 0.217
1206+416,   5, 22.7, 2013.30, 1996.44, 2019.16, 182.3449499222, 0.133, +41.3281583601, 0.079
1206+43C,   4,  1.8, 2018.45, 2017.33, 2019.13, 182.3067123713, 0.734, +43.6558097442, 0.633
1206+549,   5, 24.9, 2013.04, 1994.61, 2019.53, 182.2260685509, 0.099, +54.6994897906, 0.078
1206-202,  10, 21.7, 2013.82, 1997.50, 2019.22, 182.3108791055, 0.126, -20.5441638879, 0.142
1206-238,  11, 22.2, 2013.58, 1997.50, 2019.70, 182.2601879561, 0.071, -24.1057664665, 0.084
1206-399,   7, 30.4, 2007.56, 1988.96, 2019.32, 182.3968484473, 0.253, -40.2703053362, 0.318
1207+260,   5, 22.9, 2013.13, 1996.37, 2019.32, 182.4378964812, 0.130, +25.7843694653, 0.077
1207-120,   5, 12.4, 2015.36, 2007.03, 2019.44, 182.5173506180, 0.636, -12.2958182646, 0.804
1207-319,   5, 16.6, 2011.04, 2002.09, 2018.73, 182.4168526763, 0.102, -32.2480854603, 0.113
1208+186,   5, 22.4, 2008.58, 1996.01, 2018.42, 182.7778677920, 0.115, +18.3428564289, 0.061
1208+646,   3,  1.0, 2018.97, 2018.42, 2019.41, 182.6318287300, 0.161, +64.3715191385, 0.153
1208-269,   5,  4.8, 2017.57, 2014.61, 2019.38, 182.7260463611, 0.299, -27.1927405981, 0.477
1209-191,   6, 21.9, 2010.82, 1997.50, 2019.44, 182.9905762825, 0.412, -19.4354610769, 0.511
1209-220,   6, 22.0, 2010.90, 1997.50, 2019.54, 183.0154065973, 0.148, -22.3643090915, 0.161
1210+134,   5,  5.0, 2018.16, 2015.06, 2020.06, 183.3840435744, 0.091, +13.1224734848, 0.127
1210+197,   7, 22.6, 2010.33, 1996.01, 2018.64, 183.2337330720, 0.088, +19.4297268130, 0.059
1210-097,   4,  5.1, 2017.47, 2014.44, 2019.51, 183.3455952442, 0.104, -10.0570188378, 0.200
1210-246,   4,  7.3, 2016.91, 2012.11, 2019.38, 183.3736895465, 0.350, -24.8869934461, 0.401
1211+003,   2,  0.4, 2019.29, 2019.07, 2019.51, 183.4480544522, 0.152,  +0.0250093712, 0.152
1211+029,   5,  1.4, 2018.84, 2018.14, 2019.53, 183.5959450135, 0.093,  +2.7146767741, 0.175
1211+334,   5, 22.7, 2013.25, 1996.37, 2019.07, 183.5171490477, 0.107, +33.1626652483, 0.075
1211-167,   4,  6.0, 2017.23, 2013.47, 2019.51, 183.4323669049, 0.374, -16.9824356022, 0.637
1212+078,   4,  2.1, 2018.96, 2018.14, 2020.26, 183.7957371578, 0.244,  +7.5346310925, 0.310
1212+087,   5, 22.9, 2011.31, 1995.54, 2018.44, 183.7496381852, 0.046,  +8.4895882477, 0.113
1212+171,  89, 25.4, 2013.80, 1996.01, 2021.39, 183.7665797982, 0.022, +16.9105435749, 0.030
1212+177,   6,  5.6, 2017.99, 2014.42, 2020.06, 183.8113336513, 1.109, +17.5006265390, 1.481
1212+467,   4,  0.9, 2018.68, 2018.26, 2019.16, 183.7914267149, 0.118, +46.4541964848, 0.110
1212-061,   4,  0.9, 2019.07, 2018.67, 2019.53, 183.8099753384, 0.133,  -6.4677587198, 0.207
1212-092,   5,  1.5, 2018.86, 2018.06, 2019.53, 183.6583107793, 0.189,  -9.5597505102, 0.191
1213+097,   4,  7.2, 2017.24, 2013.03, 2020.26, 184.0258760795, 0.074,  +9.4860024518, 0.180
1213+350,  54, 27.7, 2006.47, 1990.83, 2018.50, 183.9816710230, 0.043, +34.8042279629, 0.046
1213-102,   4,  5.1, 2017.48, 2014.44, 2019.51, 184.1016775644, 0.005, -10.5543389790, 0.098
1213-172, 340, 34.4, 2014.74, 1987.12, 2021.47, 183.9447990201, 0.012, -17.5292786463, 0.012
1214+588,   5, 25.0, 2013.05, 1994.61, 2019.63, 184.2959118974, 0.277, +58.5906239963, 0.110
1214-609,   4,  2.3, 2018.36, 2017.64, 2019.91, 184.2734517950, 0.944, -61.2237300346, 0.563
1215+013,   3,  2.0, 2019.89, 2019.08, 2021.07, 184.6157431828, 0.133,  +1.0437078097, 0.218
1215+113,   6, 15.7, 2015.75, 2004.33, 2020.06, 184.6087178399, 0.042, +11.0847951188, 0.148
1215+303,  83, 28.9, 2012.53, 1991.49, 2020.35, 184.4670082175, 0.021, +30.1168433037, 0.019
1215+333,   5,  1.8, 2018.32, 2017.24, 2019.07, 184.3855908718, 0.498, +33.0938973856, 0.798
1215+521,   3,  1.4, 2018.91, 2018.26, 2019.63, 184.4027510527, 1.063, +51.9195271415, 0.154
1215-002,   6,  7.7, 2017.12, 2011.78, 2019.53, 184.4947043136, 0.072,  -0.4961943674, 0.117
1215-457,  13, 29.0, 2013.94, 1990.74, 2019.72, 184.5260437919, 1.478, -46.0080531169, 1.836
1216+179,   4,  6.9, 2017.30, 2013.28, 2020.14, 184.6941855360, 0.240, +17.6381300663, 0.310
1216+487,  31, 30.9, 2000.04, 1987.50, 2018.38, 184.7767281609, 0.038, +48.4989346569, 0.033
1216+640,   4,  4.8, 2017.44, 2014.61, 2019.41, 184.7940962125, 0.199, +63.7363105565, 0.057
1216-010,   5,  5.2, 2017.89, 2014.44, 2019.63, 184.6455409054, 0.084,  -1.3317616331, 0.062
1216-062,   3,  1.2, 2019.71, 2019.13, 2020.36, 184.6507612228, 2.388,  -6.5212806170, 3.839
1216-217,   4,  4.4, 2017.63, 2014.97, 2019.41, 184.7447385687, 0.089, -21.9961668176, 0.365
1217+023,  11, 24.2, 2011.57, 1995.54, 2019.79, 185.0495191880, 0.088,  +2.0617291085, 0.142
1217+348,   5, 22.7, 2013.27, 1996.37, 2019.07, 185.0345589631, 0.037, +34.5227065011, 0.089
1217+662,   5, 13.9, 2015.06, 2005.52, 2019.41, 184.8991430101, 0.188, +66.0088460725, 0.104
1217+713,   5, 23.1, 2007.94, 1995.30, 2018.38, 185.0151183595, 0.128, +71.0919815107, 0.071
1217-088,   5,  1.6, 2019.01, 2018.06, 2019.63, 185.0402048890, 0.091,  -9.1598244047, 0.151
1217-266,   6,  4.6, 2017.50, 2014.92, 2019.54, 185.0716049338, 0.089, -26.8964919112, 0.164
1217-273,   2,  0.3, 2020.64, 2020.52, 2020.77, 185.1381681638, 0.028, -27.6002171945, 0.057
1217-558,   3,  0.2, 2017.98, 2017.90, 2018.07, 185.1098117150, 0.377, -56.0784927396, 0.338
1218+339,   5, 11.6, 2015.36, 2007.49, 2019.07, 185.1411480114, 0.139, +33.7200077652, 0.235
1218+384,   5, 22.6, 2013.15, 1996.44, 2019.08, 185.2467887611, 0.049, +38.1488074835, 0.092
1218+444,   5, 22.5, 2013.32, 1996.61, 2019.16, 185.3626860255, 0.071, +44.1915756202, 0.074
1218-024,   5,  5.2, 2017.91, 2014.44, 2019.63, 185.3497549267, 0.101,  -2.6971136488, 0.120
1218-082,   8,  1.6, 2018.84, 2018.06, 2019.63, 185.1889745464, 0.143,  -8.5190294006, 0.139
1218-341,   5,  8.4, 2016.77, 2010.88, 2019.30, 185.2574641291, 0.158, -34.3884171929, 0.450
1219+044,1452, 30.1, 2002.84, 1991.33, 2021.40, 185.5939567790, 0.005,  +4.2210489139, 0.010
1219+054,   1,  0.0, 2020.64, 2020.64, 2020.64, 185.4680586243, 0.000,  +5.1711357935, 0.000
1219+285,  32, 36.8, 1998.67, 1980.57, 2017.33, 185.3820438771, 0.059, +28.2329166948, 0.055
1219-036,   3,  0.7, 2019.30, 2019.02, 2019.72, 185.4545510186, 0.041,  -3.9690992333, 0.233
1219-164,   5, 12.5, 2015.39, 2007.03, 2019.51, 185.5670783197, 0.072, -16.7652448924, 0.360
1220+107,   1,  0.0, 2020.02, 2020.02, 2020.02, 185.7867337865, 0.000, +10.4836072179, 0.000
1221+071,   5, 24.7, 2013.21, 1995.54, 2020.26, 185.9776012934, 0.060,  +6.8340478804, 0.093
1221+248,   5,  1.9, 2018.42, 2017.41, 2019.32, 186.1007754148, 0.533, +24.6065278110, 0.919
1221+405,   4,  1.5, 2018.57, 2017.68, 2019.19, 186.1009766647, 0.531, +40.2529087284, 0.414
1221+464,   5, 22.5, 2012.90, 1996.61, 2019.16, 185.9139027669, 0.094, +46.1885007592, 0.093
1221+484,   4,  6.3, 2016.99, 2012.93, 2019.19, 185.9926276591, 0.328, +48.2160178781, 0.107
1221+503,   4,  1.9, 2018.79, 2017.72, 2019.63, 186.0413274854, 0.514, +50.0320785218, 0.104
1221+809, 118, 30.9, 2011.91, 1990.36, 2021.29, 185.9187239659, 0.072, +80.6678723340, 0.012
1221-055,   3,  1.6, 2019.89, 2019.16, 2020.78, 185.9419020058, 0.052,  -5.7827873359, 0.111
1221-829,  26, 27.7, 2015.94, 1990.42, 2018.07, 186.2265942417, 0.399, -83.2194727767, 0.050
1222+037,  47, 32.3, 1996.84, 1986.20, 2018.50, 186.2184247729, 0.054,  +3.5139701980, 0.084
1222+216,   9, 22.7, 2010.16, 1996.01, 2018.67, 186.2269100196, 0.054, +21.3795523415, 0.055
1222+438,   5, 22.7, 2013.30, 1996.44, 2019.19, 186.2146054106, 0.040, +43.5886909250, 0.058
1222+848,   5,  2.4, 2018.50, 2017.44, 2019.85, 185.8511889687, 1.701, +84.6041677974, 0.176
1222-293,   1,  0.0, 2020.52, 2020.52, 2020.52, 186.2555185838, 0.000, -29.6387739587, 0.000
1223+395,   5, 22.6, 2013.15, 1996.44, 2019.08, 186.4607043443, 0.451, +39.2396349428, 0.481
1223-074,   4,  1.1, 2019.06, 2018.64, 2019.72, 186.5674617533, 0.048,  -7.6808433556, 0.423
1223-188,   5, 11.3, 2014.43, 2008.26, 2019.53, 186.6469873923, 0.082, -19.0773704438, 0.205
1224+141,   1,  0.0, 2020.02, 2020.02, 2020.02, 186.6400212067, 0.000, +13.8675404725, 0.000
1224+439,   5, 13.7, 2015.12, 2005.52, 2019.19, 186.7412663644, 0.126, +43.6829031668, 0.077
1224-132,   5, 14.0, 2015.09, 2005.50, 2019.53, 186.7267447279, 0.089, -13.4774961571, 0.244
1224-443,   5, 15.0, 2014.70, 2004.33, 2019.32, 186.8611777910, 0.160, -44.6106516570, 0.841
1225+028,   5, 13.6, 2014.97, 2005.52, 2019.07, 187.0802360734, 0.062,  +2.5414991022, 0.125
1225+317,   5, 22.7, 2013.15, 1996.37, 2019.08, 187.1040249322, 0.056, +31.4771191890, 0.108
1225+368,   5, 22.6, 2013.17, 1996.44, 2019.08, 186.9946897912, 0.200, +36.5866184994, 0.275
1225+498,   5, 13.6, 2014.92, 2005.55, 2019.20, 186.9821863505, 0.040, +49.5489016988, 0.120
1225-083,   3,  1.1, 2019.61, 2019.22, 2020.36, 187.0848114758, 0.044,  -8.6368579978, 0.051
1225-088,   4,  1.7, 2019.34, 2018.64, 2020.36, 187.0727431946, 0.715,  -9.0773805296, 1.676
1226+373, 262, 30.0, 2013.50, 1991.33, 2021.35, 187.1975986747, 0.014, +37.1033599442, 0.014
1226+492,   5, 22.6, 2013.14, 1996.61, 2019.20, 187.2156994272, 0.076, +48.9670251843, 0.082
1226+638,   5, 24.1, 2013.02, 1995.30, 2019.41, 187.2751087728, 0.204, +63.5836066949, 0.151
1226-028,  11, 22.4, 2009.45, 1997.29, 2019.72, 187.1538221077, 0.048,  -3.0775866561, 0.104
1227+255,  14, 24.4, 2017.13, 1996.37, 2020.80, 187.5587056550, 0.057, +25.3019822932, 0.054
1227+274,   4,  7.1, 2016.94, 2012.30, 2019.38, 187.3926998582, 0.097, +27.1989937784, 0.086
1227+587,   5, 25.0, 2013.06, 1994.61, 2019.63, 187.5294052761, 0.148, +58.5021562769, 0.095
1228+045,   5, 23.5, 2012.97, 1995.54, 2019.07, 187.8649411942, 0.059,  +4.3005247924, 0.128
1228-008,   6,  5.4, 2018.15, 2014.44, 2019.85, 187.7304010679, 0.155,  -1.1472365140, 0.164
1228-113,   4, 20.2, 2013.72, 1999.32, 2019.53, 187.7314833752, 0.250, -11.6527213144, 0.317
1228-310,   6, 17.2, 2010.67, 2002.09, 2019.32, 187.6872194797, 0.210, -31.3564754389, 0.722
1228-352,   5,  6.7, 2017.37, 2012.64, 2019.32, 187.8189257448, 0.652, -35.5552534354, 1.461
1229+184,   1,  0.0, 2020.02, 2020.02, 2020.02, 188.0575386537, 0.000, +18.1573339346, 0.000
1229+645,   5,  3.8, 2017.74, 2015.69, 2019.44, 187.8808114373, 1.266, +64.2384110208, 0.695
1229-021,   5,  5.4, 2017.97, 2014.44, 2019.85, 188.0000667065, 0.023,  -2.4013318339, 0.129
1229-099,   8, 13.7, 2016.46, 2005.52, 2019.26, 188.0660827154, 0.061, -10.2569916496, 0.049
1229-123,   4,  4.9, 2017.54, 2014.61, 2019.53, 187.9594414189, 0.429, -12.6102915937, 0.628
1229-319,   1,  0.0, 2020.52, 2020.52, 2020.52, 187.9529220260, 0.000, -32.2204979411, 0.000
1230+486,   5, 22.6, 2013.14, 1996.61, 2019.20, 188.1449482634, 0.069, +48.3591501871, 0.050
1230-101,   5,  5.0, 2017.88, 2014.61, 2019.63, 188.3048536666, 0.109, -10.4217882257, 0.305
1230-183,   5,  5.0, 2017.62, 2014.61, 2019.63, 188.1793101389, 0.276, -18.6016273464, 0.308
1231+481,   5, 22.6, 2013.14, 1996.61, 2019.20, 188.5555449260, 0.095, +47.8975657900, 0.113
1231+507,   2,  0.8, 2019.30, 2018.88, 2019.72, 188.4552772457, 0.139, +50.4396604991, 0.274
1231+811,   5, 12.8, 2015.48, 2007.03, 2019.85, 188.3037216522, 0.521, +80.9094367676, 0.208
1232+366,   6, 22.7, 2012.98, 1996.44, 2019.13, 188.7741937189, 0.098, +36.3553670082, 0.054
1232-338,   5,  9.6, 2016.57, 2009.77, 2019.32, 188.6921671580, 0.084, -34.1497377103, 0.144
1233+527,   1,  0.0, 2020.38, 2020.38, 2020.38, 188.8773300082, 0.000, +52.4743762421, 0.000
1234+082,   1,  0.0, 2020.64, 2020.64, 2020.64, 189.3402422512, 0.000,  +7.9255412302, 0.000
1234-504,   4, 27.5, 2008.63, 1992.40, 2019.93, 189.3134962425, 3.952, -50.7731043199, 1.054
1235+076,   5, 23.5, 2012.97, 1995.54, 2019.07, 189.5101901814, 0.042,  +7.3893936223, 0.166
1235+196,   5, 22.4, 2008.48, 1996.01, 2018.44, 189.4017514643, 0.105, +19.4112833650, 0.077
1235+208,   5, 13.9, 2015.11, 2005.52, 2019.38, 189.4857956858, 0.079, +20.5719027191, 0.149
1235-197,   4,  5.0, 2017.58, 2014.61, 2019.63, 189.6016226720, 0.135, -19.9871346906, 0.225
1236+049,   5, 23.5, 2012.97, 1995.54, 2019.07, 189.8864819863, 0.064,  +4.7181203327, 0.126
1236+077, 121, 28.0, 2012.69, 1993.30, 2021.29, 189.8524513831, 0.015,  +7.5047747390, 0.017
